time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-1.42098381217,-0.444146644901,22.2206296739,6.18660820526,0.0973554079653,0.0,-1.15926501649,-0.885426564525,5.45320755861,-0.0173730521479,0.0370811950308,0.0,491.6280201483084,490.0577953280587,491.11948469292196,490.4487077765348
3.780000000000003,-1.49231605192,-0.499011490987,22.5480251996,6.18558049802,0.0998668463252,0.0,-1.2186889626,-0.94348898662,5.45984828261,-0.0166437190652,0.050013457295,0.0,438.0241703304942,439.09946500593514,438.42862321650585,438.4893019136738
3.840000000000003,-1.56761594116,-0.55772006868,22.8792958532,6.18536077165,0.102638318244,0.0,-1.29155709992,-1.01345932644,5.58179432947,0.0143148919669,0.0371759875175,0.0,474.73452372949765,473.7494032589771,473.66111335904037,476.0364463473554
3.900000000000003,-1.64716326181,-0.620453614815,23.2161083724,6.18609420208,0.105062153411,0.0,-1.36021999814,-1.07755339233,5.64488454461,0.00767431018235,0.0461648802053,0.0,457.6484291994505,458.3642567643275,458.4415192385688,457.9133495588319
3.960000000000003,-1.73078741137,-0.686933663978,23.5557964437,6.18614911401,0.10876960239,0.0,-1.42754835515,-1.1384052159,5.67777488519,-0.0181701210416,0.0822071379257,0.0,447.4094611642744,450.3373238030983,451.2181063219174,449.1264529126804
4.020000000000002,-1.81874216402,-0.757258490013,23.8993720622,6.18466434081,0.113489301668,0.0,-1.50471586369,-1.20582992628,5.77408599296,-0.0430577496577,0.0704170096797,0.0,470.27999090704134,469.3702387661931,470.55977616842966,468.6287233204102
4.080000000000001,-1.91098266915,-0.831285757919,24.2448797316,6.18202659321,0.117933061033,0.0,-1.57034950075,-1.26197447081,5.74283467426,-0.0458356311044,0.0805025044745,0.0,430.5738248251373,431.4308337108227,430.94127433404714,430.7051911054246
4.14,-2.00757241966,-0.909009982033,24.5912655942,6.17926470598,0.12246906063,0.0,-1.64972710063,-1.32906064729,5.80285066857,-0.0464258795559,0.0633496532701,0.0,460.7348001343809,459.3805915919254,460.0412524013847,459.99333816131974
4.199999999999998,-2.10871459498,-0.990563358764,24.9388371787,6.17627014079,0.126125501063,0.0,-1.72201290995,-1.38963593285,5.78279428169,-0.0579877354495,0.0556281814279,0.0,436.0345250677031,435.39156006049217,436.1514751503024,435.18290030593056
4.259999999999997,-2.21419604525,-1.0757531167,25.2846988895,6.17273259679,0.129179004485,0.0,-1.79433170078,-1.45032720475,5.74593690515,-0.0609752422136,0.0391637069629,0.0,431.4996781944424,430.10890167405165,430.00855676306963,429.75278610574867
4.319999999999996,-2.32410309564,-1.16467329959,25.6285946368,6.16998609521,0.131232109511,0.0,-1.86945331383,-1.5139524295,5.71723057761,-0.0257329070184,0.0218249263225,0.0,433.40774718042877,431.9481877086863,431.85019059256695,434.81171495119133
4.379999999999995,-2.43863660506,-1.25752365009,25.9713748039,6.16946416723,0.132319389756,0.0,-1.94845826431,-1.5811501148,5.70868452203,0.0129190821858,0.00943554683731,0.0,440.2292586290127,439.2026287417627,437.87214498262057,441.0765767337403
4.439999999999993,-2.55779289676,-1.35429339947,26.3125870468,6.17019847638,0.132945503406,0.0,-2.02352024392,-1.64448853071,5.66518434084,0.0108413409265,0.0123631632605,0.0,427.4385448493964,427.6879029473333,429.0759312838732,428.8993475884085
4.499999999999992,-2.68193014875,-1.45524302827,26.6545930335,6.17101071469,0.133969419319,0.0,-2.1144503037,-1.72040174733,5.73453641204,0.0184470655917,0.0251141430459,0.0,463.1174232361752,464.11938229553493,464.1820610834434,464.77853208807994
4.559999999999991,-2.81132604358,-1.5605470444,26.9990832105,6.17240422894,0.135362157802,0.0,-2.19889087479,-1.78962959694,5.7482806162,0.0313856053316,0.0191085197969,0.0,447.1954282399756,446.7059059011461,447.8668654924583,448.918238583014
4.6199999999999894,-2.94593568359,-1.67007625594,27.3452310121,6.17401691973,0.13594602453,0.0,-2.28819249624,-1.86117748343,5.78965503168,0.0158546631744,-0.0259233764268,0.0,458.57714434384985,454.9852587287855,457.35352970173955,456.1147438355527
4.679999999999988,-3.08562126474,-1.78364379198,27.6917284052,6.17571301364,0.134784386242,0.0,-2.36794689683,-1.92433774821,5.76035595913,0.0456798214616,-0.0087063651283,0.0,434.2212406398231,435.6635002155031,433.43091308174655,435.9310821627355
4.739999999999987,-3.23013550374,-1.90101395833,28.0368290295,6.17872192097,0.134863357834,0.0,-2.44923470963,-1.98780158476,5.74303450886,0.0578488457076,0.0161949577676,0.0,437.61790069462523,439.68623670337206,437.8432452430295,438.8563116444226
4.799999999999986,-3.37933132633,-2.02198554191,28.3793420762,6.18183844737,0.136211810701,0.0,-2.52414059499,-2.04440253851,5.67436094519,0.0362441047047,0.0327481894315,0.0,420.3384428127989,421.7709186519875,422.7421630351734,420.8777854511234
4.859999999999984,-3.53299223535,-2.14627042806,28.7172783737,6.18458446677,0.137951978799,0.0,-2.59812944146,-2.09831822914,5.5905279404,0.0600752459682,0.0202015863369,0.0,416.6195620804217,415.5211478751178,414.19123038284425,416.28363134153443
4.919999999999983,-3.69226873482,-2.27455576493,29.0583389196,6.18807262993,0.140176909762,0.0,-2.71120061594,-2.17739298394,5.7770679273,0.0539463301918,0.0585704202126,0.0,497.38498515170824,500.1879676264633,499.58531717649436,499.14008725575883
4.979999999999982,-3.8578829363,-2.40717094877,29.406956302,6.19103029684,0.143269567547,0.0,-2.80958295195,-2.24281218945,5.84301157648,0.0378297520169,0.0313018107161,0.0,467.01869222061134,464.8879354509512,466.0589125295505,464.7986396827781
5.0399999999999805,-4.02917973496,-2.5434839336,29.7575486497,6.19344466,0.14589416751,0.0,-2.90055648687,-2.30078544173,5.84327108696,0.0446678010102,0.0611811510083,0.0,444.45585492353945,446.8995217809995,446.4301822165351,446.98873421546824
